LOOKBACK,EXIT_LOOKBACK,MAX_STOCKS,HURST_WINDOW,HURST_TREND,HURST_REVERT,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Return: Inception -> 2020-03-23 [%],Return: 2020-03-23 -> 2021-10-18 [%],Return: 2021-10-18 -> 2023-03-27 [%],Return: 2023-03-27 -> 2024-09-24 [%],Return: 2024-09-24 -> 2025-09-30 [%]
180,240,15,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2470096.9162976504,147.00969162976506,463.29777520758944,99.90876394351773,0.0,44.85331597659716,690 days,75,60,15,1250244.5301868902,63.33333333333333,777.4347826086956,-90.38888944444444,81.16704752584957,-23.47132388400671,370 days 14:31:34.736842104,355 days 19:38:10.909090908,1.7369510873031757,3664.2064351793324,0.746284679653168,0.35547701114428754,1.12713947536009,1.086739211680453,-31.083775542789986,90.82572042069668,-4.862034446880447,106.42194518341648,0.8067393772559257
180,240,15,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,9560905.76036992,856.0905760369919,463.29777520758944,99.98499617111838,0.0,58.21802134466972,549 days,65,51,14,7052889.520200899,70.58823529411765,203.51190476190476,-32.197554025040574,60.16613953348728,-14.531383211450995,318 days 16:40:00,342 days 03:12:00,18.73080205726484,29568.945885667057,1.2918528305037673,0.7674876166266764,1.224846773459527,2.023765641896746,87.777405600413,264.8471266829057,-8.069281495428749,73.40885822620452,1.3543842581568781
180,240,15,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3857275.8461544397,285.72758461544396,463.29777520758944,99.98682242048717,0.0,61.34169696078507,931 days,60,45,15,2478511.6048364397,66.66666666666666,985.8973974358975,-74.19804634022509,88.77103307246439,-25.894468338664574,293 days 10:24:00,402 days 06:24:00,1.478023633548602,8416.9831404,1.0411826187324467,0.4029025136362399,1.1698010474371234,1.5574303585754434,-42.081990883900005,172.54879627409693,34.673994572391756,107.53990293149675,-3.556636281706286
180,240,15,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
180,240,20,2048,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1146629.98,14.662997999999996,463.29777520758944,99.15103817347361,0.0,10.795385625300234,141 days,21,2,19,114426.28,100.0,41.7156641037238,22.910464483498185,32.31306429361099,,150 days 12:00:00,,inf,16101.849999999999,0.42515668852390476,0.2096995702352482,1.235615253889121,0.6636193891915113,0.0,0.0,0.0,0.0,14.186221999999974
180,240,20,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2113379.31194707,111.33793119470701,463.29777520758944,99.75380391399901,0.0,26.001027056970578,369 days,69,50,19,369293.44067200006,76.0,589.3905190851054,-51.8248174801915,63.84232266253183,-25.01135959307322,343 days 08:50:31.578947368,261 days 08:00:00,6.018798104933648,14881.717425501403,0.7537481229137695,0.5008718762826465,1.1609964582391097,1.005977868598095,0.0,29.261228652158984,-6.053156879585255,93.85663381161244,-11.546985708465025
180,240,20,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2025484.9426879352,102.5484942687935,463.29777520758944,99.66001778542216,0.0,47.97485384956683,534 days,75,55,20,341981.88993000006,67.27272727272727,1059.8123102401323,-55.333333333333336,105.46929648581329,-17.01886078922144,455 days 02:35:40.540540544,409 days 12:00:00,5.471281250237651,12427.328231962456,0.7464069268119287,0.25514251315400016,1.1357953750092513,0.9897932277819544,-38.69376295679249,119.60637864243256,6.190534146905634,66.45284592020568,-7.70715762082043
180,240,20,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2019189.3581817895,101.91893581817895,463.29777520758944,99.90876394351773,0.0,47.85795769580978,986 days,94,74,20,873458.43560398,63.51351351351351,777.4347826086956,-90.38888944444444,74.2206300413234,-25.646705811399734,340 days 07:08:56.170212768,343 days 20:26:40,1.4363860796135903,1969.336791592027,0.6806079101306757,0.2545715602474467,1.113882842208303,0.9466555967336578,-34.84573596544497,83.17144871612885,-7.385654527632292,85.5813890608492,0.4255120765012542
180,240,20,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,9754121.256912638,875.4121256912638,463.29777520758944,99.98499617111838,0.0,58.323672495334954,548 days,82,63,19,6926844.4507009,73.01587301587301,793.6170212765958,-41.457448936170216,75.45986125779343,-15.56625349082913,336 days 16:10:26.086956520,339 days 07:03:31.764705884,26.206621441577617,29004.3937493927,1.3034102549171265,0.7742305866834873,1.2272887458249353,2.0381815328499275,87.92472658289,264.2282588510094,-7.130318097168035,81.25775998351627,-1.8915591954944073
180,240,20,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3743750.068107291,274.37500681072913,463.29777520758944,99.98682242048717,0.0,61.34169696078507,931 days,74,57,17,2341783.22091329,68.42105263157895,985.8973974358975,-74.19804634022509,75.79183783980228,-24.27883345852562,276 days 18:27:41.538461540,391 days 16:00:00,1.5059849042537403,7052.049950771927,1.0204547255351868,0.39299011064622486,1.166448045602059,1.5242426864471625,-42.081990883900005,172.54879627409693,34.77009503375061,105.12475397608414,-4.306210683502663
180,240,20,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
180,240,25,2048,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1184970.03,18.497003,463.29777520758944,98.51590060682504,0.0,9.229595694944638,139 days,27,4,23,127285.93,100.0,55.50092764378478,22.910464483498174,36.936274529919245,,155 days,,inf,14421.025,0.551268983134995,0.30505668901296135,1.313678138950705,0.9040176130271996,0.0,0.0,0.0,0.0,16.104138000000013
180,240,25,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2082487.8869570699,108.24878869570698,463.29777520758944,99.75380391399901,0.0,24.08701253581699,369 days,84,61,23,372555.6033020001,78.68852459016394,589.3905190851054,-51.8248174801915,60.94848191163459,-24.057393265985205,337 days 04:00:00,261 days 20:18:27.692307696,5.850643442893362,11638.234158279838,0.7434885926422513,0.5293820242023755,1.1592504240032275,0.9902088617744831,0.0,29.261228652158984,-5.632020214131816,91.03581974186031,-11.760041349318977
180,240,25,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1884831.9590507557,88.48319590507558,463.29777520758944,99.66001778542216,0.0,47.97485384956683,532 days,89,65,24,171773.020255,69.23076923076923,1059.8123102401323,-55.333333333333336,99.94846783379377,-17.85427660642416,445 days 02:08:00,411 days 04:48:00,5.634483100043655,10970.137519934695,0.6840075507061619,0.22775648767619475,1.1254506836697789,0.9042591882987223,-38.69376295679249,120.72430510933685,5.014425348543229,61.01423382938721,-11.258174565472254
180,240,25,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1973908.49746614,97.390849746614,463.29777520758944,99.90876394351773,0.0,48.01468025130154,989 days,110,85,25,821535.81227153,65.88235294117646,1320.2897864594306,-90.38888944444444,96.76105377625358,-24.06394993130897,347 days 09:51:25.714285712,358 days 14:04:08.275862072,1.455776425100603,1792.619825818941,0.6668674070216358,0.24508705694264532,1.111781069244876,0.9226243110500505,-35.20979486541299,76.79990548816443,-4.494400553315172,87.74379941142988,-1.695077821035802
180,240,25,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,9771626.254772317,877.1626254772317,463.29777520758944,99.98499617111838,0.0,58.323672495334954,548 days,93,69,24,6973271.800440899,69.56521739130434,793.6170212765958,-41.457448936170216,73.21357420111077,-14.467029057562955,332 days 03:30:00,354 days 20:34:17.142857140,25.01606933834505,26063.108033788696,1.3049001482932419,0.7749607693895344,1.2275697797208356,2.040976330519686,87.92472658289,264.2282588510094,-7.02533879583269,81.36998515080879,-1.8814320114816925
180,240,25,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3719242.2124376805,271.92422124376805,463.29777520758944,99.98682242048717,0.0,61.34169696078507,931 days,83,61,22,2292651.9600354102,72.1311475409836,985.8973974358975,-74.19804634022509,76.26658356288908,-24.175293923996733,292 days 04:21:49.090909092,393 days 19:45:52.941176468,1.537698302142477,6993.282826266723,1.0154698905931703,0.3908172932198397,1.165607376668668,1.515919032049866,-42.081990883900005,172.54879627409693,34.874077922870946,105.10865879413865,-4.787703172487437
180,240,25,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
180,240,30,2048,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1191748.3738748,19.174837387479997,463.29777520758944,98.54184371901844,0.0,8.033762132291661,139 days,33,6,27,125763.50999999995,100.0,55.50092764378479,20.171563506403366,33.89580482612628,,140 days 08:00:00,,inf,10997.477312466668,0.5771761448284404,0.3624131680913434,1.325675663053304,0.9632390573774218,0.0,0.0,0.0,0.0,16.88438338748
180,240,30,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2093156.96873746,109.315696873746,463.29777520758944,99.75380391399901,0.0,23.886794590573036,369 days,100,71,29,364061.75077200006,80.28169014084507,589.3905190851054,-51.8248174801915,60.293165829965055,-24.516332015666755,335 days 18:31:34.736842108,270 days 05:08:34.285714288,5.953445081592415,10268.94673190789,0.7502325677231502,0.5377672380711327,1.1614706283059693,0.9976284284486886,0.0,29.261228652158984,-5.4898790371029,93.18868486794302,-12.661054764380475
180,240,30,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1826096.2891976056,82.60962891976055,463.29777520758944,99.66001778542216,0.0,47.97485384956683,532 days,99,74,25,125709.90041,67.56756756756756,1059.8123102401323,-55.333333333333336,94.18434543162019,-17.3095815146087,423 days 21:07:12,440 days 08:00:00,5.5275360709555965,9464.680929562233,0.6552239768447393,0.21581174763028116,1.119989169795826,0.8661727909340216,-38.69376295679249,120.72430510933685,4.802583032217911,58.86870029537911,-12.581118656760971
180,240,30,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2009318.8472997905,100.93188472997905,463.29777520758944,99.90876394351773,0.0,47.60424369217416,988 days,130,100,30,853325.3459188603,69.0,1320.2897864594306,-90.38888944444444,86.94659163584902,-24.030315087390022,329 days 04:10:26.086956520,353 days 09:17:25.161290320,1.4620015508878779,1559.9350138092987,0.6836246615818007,0.2540397903475384,1.1147705916538957,0.9449750125070917,-34.82964394181299,76.45983232847686,-4.391128838321738,90.52563758645175,-1.553653186096166
180,240,30,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,9785636.766989598,878.5636766989597,463.29777520758944,99.98499617111838,0.0,58.323672495334954,548 days,108,79,29,6977338.2405409,73.41772151898735,793.6170212765958,-41.457448936170216,66.66962680167951,-14.467029057562955,331 days 13:39:18.620689656,354 days 20:34:17.142857140,25.860480061109037,22889.85476517342,1.3057256149870844,0.7755443994377501,1.2277318778702222,2.042220458253208,87.92472658289,264.2282588510094,-6.942697054776242,81.39820764550674,-1.8741045432160277
180,240,30,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3647606.605843261,264.7606605843261,463.29777520758944,99.98682242048717,0.0,61.34169696078507,931 days,95,68,27,2268467.25053541,70.58823529411765,985.8973974358975,-74.19804634022509,72.85438178645758,-24.09830345772802,283 days 14:00:00,374 days 08:24:00,1.4709826887082038,5575.578754527211,1.0002929897513255,0.3843968335519175,1.1629170573801317,1.493155455442814,-42.081990883900005,172.54879627409693,34.97927192033663,102.5590653261174,-5.232966787043428
180,240,30,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
